City,Leisure Type,Longitude,Latitude
Burlington,park,-79.74750515467434,43.3801961505419
Burlington,park,-79.73473202174324,43.37222000054187
Burlington,playground,-79.74837528833332,43.3797249005419
Burlington,park,-79.72785375183011,43.36831590054187
Burlington,playground,-79.75408461376674,43.382166950541915
Burlington,playground,-79.75416074787299,43.38234320054192
Burlington,playground,-79.73502994144327,43.37221450054188
Burlington,playground,-79.75396082722446,43.38231180054193
Burlington,private,-79.81819636462882,43.389196150541935
Burlington,private,-79.82330549954447,43.38839625054193
Burlington,private,-79.82872155172612,43.387135100541926
Burlington,playground,-79.72757436136364,43.368456800541864
Burlington,park,-79.75036853524779,43.382841500541915
Burlington,playground,-79.74699652765193,43.380804750541905
Burlington,playground,-79.7278450935397,43.36865650054187
Burlington,park,-79.87556819999999,43.291510600541386
Burlington,playground,-79.72757699162341,43.36858075054187
Burlington,park,-79.74665655524389,43.38136795054191
Burlington,park,-79.77856732765478,43.39166045054194
Burlington,park,-79.74336238520226,43.3802570505419
Burlington,park,-79.87717594097222,43.291723200541384
Burlington,park,-79.87718404636453,43.29163315054139
Burlington,park,-79.87729200082872,43.29168195054139
Burlington,playground,-79.7791567,43.39153675054195
Burlington,park,-79.8177276043584,43.39253535054195
Burlington,park,-79.74062523788875,43.380331900541904
Burlington,park,-79.78449287658252,43.393600600541944
Burlington,playground,-79.74083765,43.379947700541905
Burlington,playground,-79.74053782570621,43.37987775054191
Burlington,playground,-79.74021993878354,43.379981600541896
Burlington,playground,-79.78471586091547,43.39317400054195
Burlington,playground,-79.7403879943097,43.380178700541904
Burlington,park,-79.79933483795895,43.39748960054197
Burlington,playground,-79.79889634999999,43.39449070054195
Burlington,yes,-79.81860236355033,43.39310680054194
Burlington,private,-79.81948596936301,43.39391940054196
Burlington,park,-79.74933941083978,43.388145850541925
Burlington,park,-79.82889056442835,43.393079400541936
Burlington,playground,-79.79967841406248,43.39666000054196
Burlington,park,-79.81740002144755,43.39602950054196
Burlington,park,-79.82260999624833,43.39489115054195
Burlington,park,-79.88541029848264,43.2920841005414
Burlington,playground,-79.82260425,43.39491160054195
Burlington,park,-79.8204877015095,43.396128850541956
Burlington,park,-79.80861877573578,43.398046200541955
Burlington,park,-79.79411411666666,43.39839295054197
Burlington,playground,-79.79415021019874,43.39832475054196
Burlington,playground,-79.8081602206446,43.39810850054195
Burlington,playground,-79.8079922902439,43.39834140054196
Burlington,park,-79.79335544284615,43.39953135054196
Burlington,park,-79.82509225739608,43.39622480054196
Burlington,park,-79.82764485412946,43.397757300541954
Burlington,playground,-79.79409852711652,43.39943875054196
Burlington,park,-79.81702209064224,43.400203250541956
Burlington,park,-79.792672150958,43.401153800541955
Burlington,yes,-79.8177192,43.39903755054196
Burlington,park,-79.89506057347072,43.29953555054145
Burlington,park,-79.79606760691932,43.40087905054196
Burlington,playground,-79.79306545053834,43.40068110054196
Burlington,yes,-79.81785594646365,43.399139400541955
Burlington,picnic,-79.8174244,43.399120900541966
Burlington,picnic,-79.81749949999998,43.39920980054195
Burlington,park,-79.79898563243646,43.40184525054195
Burlington,park,-79.82833155655504,43.39928060054196
Burlington,park,-79.81311437905688,43.40309495054197
Milton,park,-79.88206595,43.51385125054184
Milton,park,-79.8841916010413,43.51419420054184
Milton,park,-79.88841509301187,43.51274770054184
Milton,park,-79.87927764233507,43.50911565054186
Milton,playground,-79.88697896135903,43.51331995054184
Milton,playground,-79.8872741104693,43.51329140054184
Milton,park,-79.88420501014424,43.51004255054184
Milton,park,-79.88762888648398,43.514652550541825
Milton,park,-79.88373531841847,43.517846450541825
Milton,park,-79.8876054,43.51483480054183
Milton,park,-79.89141467145312,43.51360680054184
Milton,park,-79.87449828368818,43.51512000054183
Milton,playground,-79.87599255636319,43.50989570054186
Milton,picnic,-79.87446049999998,43.515201000541836
Milton,playground,-79.87430229550264,43.515232450541816
Milton,playground,-79.87416065267107,43.51516715054183
Milton,playground,-79.8758395757659,43.50963350054185
Milton,playground,-79.8757310713389,43.50972965054186
Milton,park,-79.87368735588842,43.50533225054187
Milton,park,-79.87179811490017,43.508148300541855
Milton,park,-79.89060028289553,43.52144540054181
Milton,playground,-79.87207403808677,43.51826555054181
Milton,playground,-79.87446561014394,43.50607130054187
Milton,playground,-79.89083989058398,43.5218321505418
Milton,park,-79.87787121619283,43.523671300541785
Milton,park,-79.87909906974545,43.52598960054178
Milton,playground,-79.87818288242201,43.52391785054179
Milton,park,-79.88648467456503,43.50182275054189
Milton,park,-79.89094805332435,43.503356400541875
Milton,playground,-79.89080793681094,43.503329200541884
Milton,playground,-79.89101517499999,43.50337590054188
Milton,yes,-79.88560759196872,43.50160350054189
Milton,yes,-79.88571801682394,43.501657100541884
Milton,park,-79.86499618559063,43.51109035054185
Milton,playground,-79.87668373561172,43.50213525054188
Milton,park,-79.89624802547452,43.52162745054181
Milton,park,-79.87242720070755,43.502631200541884
Milton,park,-79.89031796456908,43.5000900505419
Milton,playground,-79.87892046305285,43.526475550541775
Milton,park,-79.86333620516072,43.51809415054181
Milton,park,-79.88128329972918,43.527602050541766
Milton,park,-79.8632129484903,43.51582105054183
Milton,park,-79.86372972375256,43.51320125054183
Milton,playground,-79.87182840867284,43.50246670054187
Milton,park,-79.87667193276754,43.527229100541774
Milton,playground,-79.88060161634294,43.52749285054176
Milton,park,-79.86168047589996,43.514239350541835
Milton,park,-79.88387263078525,43.4955135505419
Milton,park,-79.86160684481317,43.51577810054183
Milton,private,-79.87621510510527,43.52826520054177
Milton,playground,-79.86169403016703,43.51569225054183
Milton,playground,-79.8672146,43.50302885054188
Milton,playground,-79.86090455043839,43.51382605054182
Milton,park,-79.85768347069174,43.51013280054184
Milton,park,-79.87719446155974,43.53069815054175
Milton,park,-79.87263743916563,43.52885285054176
Milton,park,-79.86162310324062,43.50226265054188
Milton,playground,-79.87276460798094,43.529139100541755
Milton,playground,-79.87752915819672,43.53092750054175
Milton,park,-79.8571661187068,43.51623595054183
Milton,park,-79.89877300613931,43.497081950541904
Milton,park,-79.88017571580815,43.495103150541915
Milton,yes,-79.8577543267329,43.51609055054183
Milton,playground,-79.88000051931353,43.49521520054191
Milton,park,-79.85749548777409,43.50871610054186
Milton,park,-79.86125977933582,43.52812555054177
Milton,park,-79.85864130484302,43.521767550541796
Milton,playground,-79.85743381605505,43.508584400541864
Milton,park,-79.88698106316133,43.49384815054191
Milton,park,-79.87011136212496,43.53216720054175
Milton,park,-79.85395904414814,43.51376845054183
Milton,playground,-79.89678609295859,43.49649145054191
Milton,park,-79.87967203611683,43.49109675054192
Milton,playground,-79.8869792392011,43.493459450541906
Milton,park,-79.86732151989426,43.531500900541744
Milton,playground,-79.86728219852847,43.53138880054175
Milton,park,-79.85627590380392,43.52368780054179
Milton,playground,-79.86072574712003,43.527823550541754
Milton,park,-79.91065882067352,43.50657085054186
Milton,park,-79.85317165196193,43.50822110054186
Milton,playground,-79.85624221875861,43.52356845054179
Milton,park,-79.85101551659915,43.50855735054185
Milton,park,-79.87275027459467,43.49227990054191
Milton,park,-79.85539566807935,43.498433200541896
Milton,park,-79.8848971087707,43.49060840054193
Milton,playground,-79.87253778203598,43.49211350054192
Milton,park,-79.85088905637369,43.51260315054184
Milton,park,-79.86309934226388,43.494097950541914
Milton,playground,-79.88487380822521,43.490652550541924
Milton,playground,-79.85105786196607,43.51243415054185
Milton,park,-79.87091181196033,43.53601670054172
Milton,playground,-79.87055856380044,43.53569165054172
Milton,park,-79.85324294575177,43.50269985054187
Milton,playground,-79.85140315000001,43.50723900054186
Milton,private,-79.86688799361045,43.53485135054173
Milton,playground,-79.85009546922441,43.50903115054186
Milton,playground,-79.85337623842281,43.50245770054188
Milton,park,-79.86538983241624,43.53510210054172
Milton,park,-79.84881230923666,43.52423575054178
Milton,playground,-79.85050986902291,43.52062430054181
Milton,park,-79.84846978348702,43.507236750541864
Milton,park,-79.84895479959613,43.517064900541826
Milton,park,-79.8678089451698,43.49034295054192
Milton,playground,-79.8618211295967,43.49384075054192
Milton,playground,-79.86168809200385,43.49385215054192
Milton,playground,-79.86214793287365,43.49359925054191
Milton,playground,-79.86185301008656,43.493727650541906
Milton,playground,-79.8650548349384,43.53533210054172
Milton,playground,-79.86166669750077,43.49371285054191
Milton,park,-79.84767945139629,43.51651645054183
Milton,playground,-79.85537599203809,43.49804620054191
Milton,playground,-79.8552208175,43.4977898505419
Milton,park,-79.8782426044146,43.48791375054193
Milton,playground,-79.85494805934343,43.497949950541894
Milton,park,-79.85089948462578,43.526903050541776
Milton,playground,-79.85046364741967,43.524126550541794
Milton,playground,-79.84761451663307,43.51649605054182
Milton,park,-79.86460564263342,43.53619215054172
Milton,playground,-79.85028210333334,43.52423975054178
Milton,playground,-79.87811153413558,43.487876150541936
Milton,yes,-79.8670873620029,43.489981200541926
Milton,private,-79.8471179708568,43.50979570054186
Milton,playground,-79.84747909151349,43.506903550541864
Milton,park,-79.84724615119107,43.504943800541874
Milton,park,-79.86328713746454,43.53681145054172
Milton,playground,-79.8631929718944,43.53675470054171
Milton,park,-79.84523185113265,43.51501080054182
Milton,playground,-79.85004230251977,43.526942950541766
Milton,park,-79.85264784631501,43.530660450541745
Milton,park,-79.87242815547337,43.48614150054193
Milton,park,-79.85722307940017,43.53436760054173
Milton,park,-79.84276974884608,43.517236200541824
Milton,playground,-79.852562325,43.530825600541746
Milton,playground,-79.84484785443038,43.51735930054183
Milton,playground,-79.85691221701848,43.53464215054173
Milton,park,-79.84458222306995,43.50295775054188
Milton,playground,-79.84420443579543,43.517391650541825
Milton,playground,-79.87098231175455,43.48669735054194
Milton,playground,-79.84412708474045,43.51837555054182
Milton,park,-79.84400736655134,43.50781920054186
Milton,park,-79.84384681819012,43.50829895054186
Milton,park,-79.85733864810123,43.49119775054193
Milton,playground,-79.87448440295297,43.48548755054193
Milton,playground,-79.84403593853588,43.50779260054186
Milton,playground,-79.85721353131991,43.491192950541915
Milton,park,-79.85084288347517,43.532238150541744
Milton,playground,-79.87253806877428,43.48495225054194
Milton,park,-79.84048118679641,43.51553710054182
Milton,playground,-79.84112944132579,43.51145010054185
Milton,park,-79.86701337946414,43.48497955054194
Milton,playground,-79.84063444702207,43.515127950541824
Milton,park,-79.84891495372686,43.53304435054174
Milton,playground,-79.86700079011092,43.484860900541946
Milton,park,-79.83926978386128,43.51489945054183
Milton,park,-79.83921231299632,43.51082110054185
Milton,park,-79.83974746686766,43.50647695054187
Milton,playground,-79.84019175238811,43.50681800054187
Milton,playground,-79.84815799533628,43.53338045054174
Milton,park,-79.83774323403505,43.5216141005418
Milton,park,-79.84114387665124,43.52792315054177
Milton,playground,-79.84123670800227,43.52776875054177
Milton,park,-79.86977871858744,43.48120205054195
Milton,playground,-79.83793604443125,43.5214272505418
Milton,yes,-79.86979888891707,43.48119375054196
Milton,park,-79.84186796417703,43.53074965054176
Milton,playground,-79.84247092975599,43.531052750541754
Milton,playground,-79.84115077577897,43.53038865054175
Milton,park,-79.83411648659492,43.51314490054183
Milton,playground,-79.83454397467816,43.51333100054184
Milton,park,-79.9362458513222,43.51758480054182
Milton,park,-79.83271820234785,43.51942105054182
Milton,playground,-79.83294459999999,43.51926950054181
Milton,park,-79.83435765554071,43.52576970054177
Milton,park,-79.83070439827263,43.51694460054182
Milton,park,-79.84942670373883,43.48377620054194
Milton,playground,-79.83396552542195,43.52611845054179
Milton,park,-79.84404632116588,43.48813885054193
Milton,playground,-79.83099859044268,43.51664280054184
Milton,playground,-79.84387123263627,43.488177300541935
Milton,playground,-79.84919054684813,43.483939300541934
Milton,park,-79.83312388688195,43.52856005054177
Milton,playground,-79.84889251061045,43.483913750541944
Milton,playground,-79.84894805497237,43.48376245054194
Milton,park,-79.8302993612003,43.523515500541784
Milton,picnic,-79.9366752,43.51221840054185
Milton,playground,-79.83022361152626,43.52355170054179
Milton,park,-79.84461263201341,43.48091755054195
Milton,park,-79.83309753385728,43.48953680054192
Milton,playground,-79.84458772973372,43.480926200541944
Milton,picnic,-79.9416134,43.50955040054185
Milton,picnic,-79.9419032,43.514645200541835
Milton,picnic,-79.94222469999998,43.510028700541845
Milton,picnic,-79.94223969999999,43.509963900541855
Milton,park,-79.94389259999998,43.51019260054185
Milton,park,-79.94465239999998,43.504441100541875
Milton,park,-79.915066346497,43.47069250054197
Milton,picnic,-79.9469657,43.505722300541876
Milton,picnic,-79.94736599999999,43.50503800054186
Milton,picnic,-79.94787029999999,43.50394800054187
Milton,picnic,-79.91351759999999,43.470787100541976
Milton,picnic,-79.91319619999999,43.470551500541966
Milton,picnic,-79.9483663,43.504114000541875
Milton,picnic,-79.94846829999999,43.502864400541874
Milton,park,-79.9474954,43.498969300541894
Milton,picnic,-79.9133435,43.46944340054198
Milton,picnic,-79.9489716,43.50208640054189
Milton,picnic,-79.91327,43.46924280054197
Milton,picnic,-79.94919519999999,43.50212290054188
Milton,picnic,-79.913859,43.46927920054196
Milton,picnic,-79.9493639,43.50202490054189
Milton,picnic,-79.94940479999998,43.50193350054189
Milton,picnic,-79.949467,43.50196070054187
Milton,picnic,-79.9493497,43.50146280054188
Milton,picnic,-79.9495134,43.50189910054188
Milton,park,-79.81417009798524,43.50391970054188
Milton,picnic,-79.9112495,43.467499100541964
Milton,picnic,-79.91721439999999,43.46907610054198
Milton,picnic,-79.9180983,43.46861700054198
Milton,park,-79.9618828,43.504621800541884
Milton,park,-79.81784015505202,43.54971095054164
Milton,park,-79.81399322915193,43.48325945054195
Milton,park,-79.81407152059859,43.482943500541936
Milton,park,-79.81375736396646,43.48326285054195
Milton,park,-79.81396853064243,43.48305790054195
Milton,park,-79.813869875,43.48315830054194
Milton,park,-79.81374980807209,43.483048550541945
Milton,picnic,-79.94884309999999,43.46942220054198
Milton,park,-79.78731142111184,43.532688400541744
Milton,playground,-79.7876060855173,43.53296750054176
Milton,park,-79.98232579999998,43.51521990054184
Milton,park,-79.98058045166664,43.489854300541936
Milton,picnic,-79.98192769999999,43.48645650054192
Milton,park,-79.98627916104377,43.48812760054194
Milton,park,-79.77277789999998,43.50106560054188
Vaughan,park,-79.52737816608837,43.79389390053828
Vaughan,park,-79.52639643468176,43.79378340053828
Vaughan,park,-79.52607563364035,43.79368775053828
Vaughan,park,-79.52756012870739,43.794576800538266
Vaughan,park,-79.52536559354058,43.793914050538284
Vaughan,park,-79.52500184444443,43.79406485053829
Vaughan,playground,-79.52972705764807,43.78654120053844
Vaughan,park,-79.52409429329845,43.782875350538504
Vaughan,park,-79.52430382408905,43.78275270053852
Vaughan,park,-79.52414835185951,43.78273645053851
Vaughan,park,-79.52394165340854,43.782727750538506
Vaughan,park,-79.52382895396343,43.782769700538516
Vaughan,park,-79.52409923141006,43.782605950538525
Vaughan,park,-79.52477159111541,43.782557500538516
Vaughan,park,-79.52403461823103,43.78252035053851
Vaughan,park,-79.52434143207168,43.78225330053853
Vaughan,park,-79.54698408026755,43.78979785053836
Vaughan,park,-79.5471947507275,43.789911700538354
Vaughan,park,-79.5471446538458,43.78977990053837
Vaughan,park,-79.5471826238425,43.789866150538366
Vaughan,park,-79.5472618186111,43.78995430053837
Vaughan,park,-79.54728941489347,43.789832200538356
Vaughan,park,-79.54733919918246,43.78985240053836
Vaughan,park,-79.5520293845706,43.79416850053828
Vaughan,playground,-79.55209310234522,43.794308550538275
Vaughan,park,-79.55567423169529,43.79183645053833
Vaughan,park,-79.55929685085181,43.79416910053827
Vaughan,park,-79.55774009251019,43.79923760053816
Vaughan,park,-79.557070868258,43.8028076505381
Vaughan,playground,-79.55772415671007,43.79918435053817
Vaughan,yes,-79.5585647483857,43.79384865053828
Vaughan,playground,-79.55803526984546,43.799249750538166
Vaughan,yes,-79.55893130174601,43.79255340053831
Vaughan,playground,-79.55895947894226,43.79598510053824
Vaughan,playground,-79.55826870063804,43.788684650538386
Vaughan,playground,-79.5595097509736,43.79592640053823
Vaughan,playground,-79.55750534964747,43.802567500538096
Vaughan,park,-79.55981410507334,43.80234985053809
Vaughan,park,-79.55677333153173,43.81185695053789
Vaughan,park,-79.56614162907388,43.79647445053823
Vaughan,playground,-79.53812690000001,43.8200025005377
Vaughan,playground,-79.5639832164823,43.799458050538156
Vaughan,playground,-79.56422554288028,43.79944355053816
Vaughan,yes,-79.56506357786327,43.79583585053824
Vaughan,park,-79.48823805415373,43.79825000053819
Vaughan,park,-79.56760361315368,43.80025605053814
Vaughan,playground,-79.48849704999999,43.7980715005382
Vaughan,playground,-79.55741000387366,43.81230565053788
Vaughan,park,-79.56712095014355,43.792555100538316
Vaughan,playground,-79.55750675171598,43.81252435053788
Vaughan,playground,-79.56671448790533,43.79256955053831
Vaughan,park,-79.48436372606739,43.80120105053813
Vaughan,park,-79.49684837805944,43.819556450537725
Vaughan,park,-79.48457321624788,43.79401010053829
Vaughan,park,-79.48485749907638,43.78832310053839
Vaughan,park,-79.5725389252816,43.79067415053835
Vaughan,park,-79.56861617208824,43.802617900538095
Vaughan,park,-79.4859980855642,43.807711300537974
Vaughan,park,-79.57000907466133,43.78682560053842
Vaughan,park,-79.49188382662214,43.81612460053779
Vaughan,park,-79.57228201289432,43.793310550538294
Vaughan,playground,-79.57016673821656,43.78676090053843
Vaughan,park,-79.47853012338871,43.792407000538304
Vaughan,playground,-79.57225135946136,43.79433765053827
Vaughan,park,-79.4808740764066,43.798023150538185
Vaughan,park,-79.5741425642246,43.79672135053822
Vaughan,park,-79.47981056537623,43.79838155053818
Vaughan,park,-79.57341264058117,43.80149985053812
Vaughan,park,-79.57463997483947,43.794265650538264
Vaughan,park,-79.47983082460644,43.799125050538166
Vaughan,park,-79.56343477229865,43.81799405053776
Vaughan,yes,-79.5734490703968,43.80190145053811
Vaughan,park,-79.47603871394634,43.79604035053824
Vaughan,park,-79.57643073117052,43.786554350538424
Vaughan,park,-79.57501474791245,43.78919210053838
Vaughan,yes,-79.47840361348491,43.79236765053831
Vaughan,yes,-79.47808506663759,43.7926399505383
Vaughan,yes,-79.56313411659389,43.81781070053776
Vaughan,yes,-79.56351553528643,43.81779935053777
Vaughan,park,-79.47486875712653,43.791591900538336
Vaughan,park,-79.57685809514302,43.78474040053847
Vaughan,playground,-79.57687348854506,43.78492335053846
Vaughan,park,-79.47652966289027,43.808853650537955
Vaughan,playground,-79.47506519052456,43.79929925053816
Vaughan,activity_park,-79.49007510000001,43.821028100537696
Vaughan,playground,-79.4743416226969,43.79477490053826
Vaughan,park,-79.57483857910353,43.77718585053862
Vaughan,park,-79.53252690283342,43.83268685053743
Vaughan,park,-79.47351655286785,43.79167410053833
Vaughan,park,-79.52988937025552,43.8332565005374
Vaughan,park,-79.50293132321096,43.82925780053749
Vaughan,park,-79.53542530418176,43.833424150537404
Vaughan,playground,-79.57447728703991,43.777097600538625
Vaughan,playground,-79.57472599262293,43.77734530053863
Vaughan,park,-79.4868810956531,43.8204017505377
Vaughan,private,-79.47364416292902,43.79809150053819
Vaughan,playground,-79.57490767560847,43.776900850538624
Vaughan,park,-79.53699393647742,43.833120450537415
Vaughan,park,-79.58632533608343,43.78753945053841
Vaughan,playground,-79.58109155828109,43.79234090053831
Vaughan,park,-79.56088907026665,43.82628390053756
Vaughan,playground,-79.47599374142067,43.80880660053797
Vaughan,park,-79.54424037459896,43.83224845053742
Vaughan,park,-79.58647979142394,43.81233910053788
Vaughan,park,-79.47050776580645,43.79594110053823
Vaughan,playground,-79.53825896113537,43.83309740053741
Vaughan,playground,-79.54364949999999,43.83205040053744
Vaughan,park,-79.54339869999998,43.83211060053743
Vaughan,playground,-79.53826022991998,43.83321260053741
Vaughan,park,-79.54377839999998,43.83218730053743
Vaughan,playground,-79.53812792787474,43.833446750537405
Vaughan,customers,-79.5570508,43.82767060053753
Vaughan,playground,-79.53791068342743,43.833483300537395
Vaughan,park,-79.5440258,43.83223980053742
Vaughan,park,-79.47034125068305,43.79209570053831
Vaughan,park,-79.56842924151539,43.82269715053765
Vaughan,park,-79.46753787651487,43.78952610053837
Vaughan,park,-79.55403188655758,43.83061315053746
Vaughan,playground,-79.47048651525361,43.795735050538234
Vaughan,playground,-79.47032347255225,43.79558050053824
Vaughan,playground,-79.47034968740786,43.795762200538235
Vaughan,park,-79.54121771180468,43.83443165053738
Vaughan,park,-79.54048354147868,43.83539335053736
Vaughan,playground,-79.56802248433652,43.82241725053766
Vaughan,yes,-79.55385801760195,43.83046865053747
Vaughan,park,-79.47191934289435,43.80810675053797
Vaughan,playground,-79.56809128083233,43.82280655053764
Vaughan,playground,-79.47259018869048,43.80763530053799
Vaughan,park,-79.5107907780654,43.83409935053737
Vaughan,park,-79.467694509209,43.80166375053812
Vaughan,park,-79.52161107900535,43.84360185053715
Vaughan,playground,-79.47248281905979,43.80796345053798
Vaughan,park,-79.5419304,43.834644600537366
Vaughan,park,-79.54282864549752,43.83473365053737
Vaughan,leashed,-79.4689460380944,43.78884315053839
Vaughan,playground,-79.46888957538745,43.788814400538385
Vaughan,picnic,-79.5815594,43.808684400537956
Vaughan,park,-79.52016760516489,43.83721045053731
Vaughan,park,-79.58998117966945,43.78977970053836
Vaughan,yes,-79.58168294999999,43.7784502005386
Vaughan,picnic,-79.58346209999999,43.80622580053801
Vaughan,playground,-79.46844526637503,43.80184595053811
Vaughan,playground,-79.5852892175104,43.78662485053844
Vaughan,park,-79.53957806782853,43.836663550537324
Vaughan,playground,-79.47526777702058,43.81701210053777
Vaughan,playground,-79.46702018301481,43.80173960053811
Vaughan,park,-79.5846259687862,43.78091350053855
Vaughan,park,-79.55687527200132,43.833077650537405
Vaughan,park,-79.56340246326783,43.830433750537466
Vaughan,park,-79.5850510365675,43.78080430053855
Vaughan,park,-79.52845496027754,43.83901150053727
Vaughan,park,-79.46340877159014,43.79457390053827
Vaughan,playground,-79.55574414999998,43.833501000537396
Vaughan,yes,-79.56348844266506,43.83014440053748
Vaughan,playground,-79.52877250443785,43.83898180053727
Vaughan,park,-79.5689348737447,43.82823030053753
Vaughan,park,-79.58630546062425,43.781084800538544
Vaughan,picnic,-79.58362549999998,43.81234290053788
Vaughan,park,-79.46407283701205,43.7931855005383
Vaughan,playground,-79.5287458,43.83927420053727
Vaughan,park,-79.46803400897244,43.81256705053788
Vaughan,park,-79.51071836146629,43.83874245053727
Vaughan,playground,-79.46391614732153,43.79447330053826
Vaughan,park,-79.58948388055836,43.79829475053819
Vaughan,playground,-79.51073997453855,43.83854190053728
Vaughan,playground,-79.56926585905441,43.82821340053752
Vaughan,park,-79.46246522227729,43.79198845053831
Vaughan,park,-79.59051334359432,43.78404680053849
Vaughan,picnic,-79.58626459999999,43.80988920053794
Vaughan,customers,-79.54442477968749,43.83830400053728
Vaughan,picnic,-79.5870001,43.80843560053797
Vaughan,park,-79.54080833503187,43.839233050537274
Vaughan,park,-79.54172934396551,43.83904970053727
Vaughan,park,-79.46180128402216,43.798742400538174
Vaughan,park,-79.50470539566574,43.840212500537234
Vaughan,park,-79.54163087642272,43.83922895053727
Vaughan,park,-79.59052768277573,43.78669105053844
Vaughan,park,-79.54095076145319,43.839324550537256
Vaughan,park,-79.54104630528184,43.839350000537266
Vaughan,park,-79.55026722311979,43.8377846505373
Vaughan,park,-79.5406343138803,43.83948695053725
Vaughan,park,-79.54089422684729,43.83961910053726
Vaughan,yes,-79.55037129999998,43.83750160053732
Vaughan,yes,-79.55019307918545,43.8376197005373
Vaughan,park,-79.53861700151668,43.840002550537235
Vaughan,park,-79.53880086160713,43.840069800537236
Vaughan,playground,-79.46742465596233,43.812566400537875
Vaughan,activity_park,-79.54255438743269,43.83948550053725
Vaughan,park,-79.54051711884472,43.83990925053725
Vaughan,playground,-79.59062785020399,43.786509600538444
Vaughan,playground,-79.46743988530511,43.81271680053787
Vaughan,park,-79.53888795447384,43.84019595053724
Vaughan,picnic,-79.58535459999999,43.81398420053783
Vaughan,yes,-79.55051703924846,43.83787195053729
Vaughan,private,-79.50941451650725,43.83945920053725
Vaughan,park,-79.5397629863354,43.840229800537244
Vaughan,private,-79.50961894149336,43.83957460053726
Vaughan,park,-79.5632278760277,43.83532580053735
Vaughan,playground,-79.4617519126852,43.79871030053817
Vaughan,park,-79.54005598102125,43.84041945053724
Vaughan,park,-79.54026380271247,43.84032335053723
Vaughan,park,-79.53970624089284,43.84042425053724
Vaughan,customers,-79.54508156774193,43.839520500537255
Vaughan,park,-79.46464395627932,43.823439350537626
Vaughan,park,-79.54030103283061,43.840415250537234
Vaughan,park,-79.54052906409079,43.84038655053724
Vaughan,park,-79.54068723342857,43.84036460053724
Vaughan,park,-79.54086470275591,43.84037305053723
Vaughan,park,-79.54053937202289,43.84059710053724
Vaughan,park,-79.46155742705639,43.80460355053806
Vaughan,park,-79.53993018957766,43.840556850537226
Vaughan,park,-79.54124349853868,43.840369100537245
Vaughan,park,-79.54170938928571,43.84029815053724
Vaughan,park,-79.53985445223111,43.84064880053724
Vaughan,park,-79.54006238545163,43.84063910053723
Vaughan,park,-79.54162116151412,43.84036195053723
Vaughan,park,-79.54078321034025,43.84059365053723
Vaughan,park,-79.54001089742897,43.84070200053722
Vaughan,park,-79.54147953782874,43.840444550537235
Vaughan,park,-79.54015959977713,43.84075280053722
Vaughan,park,-79.57564454301718,43.827627900537536
Vaughan,playground,-79.46220503957929,43.80390780053806
