x,y,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,MIN_REL_HUMIDITY,PROVINCE_CODE,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,STATION_NAME,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,LOCAL_MONTH,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,MAX_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,MEAN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW,TOTAL_RAIN,MAX_TEMPERATURE,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,TOTAL_SNOW_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY_FLAG,ID
-79.69696166666667,43.4280575,,0.2,13,,ON,,1998-06-11 00:00:00,OAKVILLE GERARD,0,,6,11,,1998,,,14.4,,,6155PD4,0,17.8,,0,14.4,22.5,,,,,,,,6155PD4.1998.6.11
-79.69696166666667,43.4280575,,0,13,,ON,,1998-06-12 00:00:00,OAKVILLE GERARD,3.8,,6,12,,1998,,,0.2,,,6155PD4,0,21.8,,0,0.2,30.5,,,,,,,,6155PD4.1998.6.12
-79.69696166666667,43.4280575,,0,17,,ON,,1998-06-13 00:00:00,OAKVILLE GERARD,2,,6,13,,1998,,,6.6,,,6155PD4,0,20,,0,6.6,23,,,,,,,,6155PD4.1998.6.13
-79.69696166666667,43.4280575,,0,13.5,,ON,,1998-06-14 00:00:00,OAKVILLE GERARD,0,,6,14,,1998,,,0,,,6155PD4,0,18,,0,0,22.5,,,,,,,,6155PD4.1998.6.14
-79.69696166666667,43.4280575,,0,14.5,,ON,,1998-06-15 00:00:00,OAKVILLE GERARD,1.8,,6,15,,1998,,,5.8,,,6155PD4,0,19.8,,0,5.8,25,,,,,,,,6155PD4.1998.6.15
-79.69696166666667,43.4280575,,0,14,,ON,,1998-06-16 00:00:00,OAKVILLE GERARD,0.8,,6,16,,1998,,,0.4,,,6155PD4,0,18.8,,0,0.4,23.5,,,,,,,,6155PD4.1998.6.16
-79.69696166666667,43.4280575,,0,16.5,,ON,,1998-06-17 00:00:00,OAKVILLE GERARD,4.3,,6,17,,1998,,,0.4,,,6155PD4,0,22.3,,0,0.4,28,,,,,,,,6155PD4.1998.6.17
-79.69696166666667,43.4280575,,0,16.5,,ON,,1998-06-18 00:00:00,OAKVILLE GERARD,4.5,,6,18,,1998,,,0,,,6155PD4,0,22.5,,0,0,28.5,,,,,,,,6155PD4.1998.6.18
-79.69696166666667,43.4280575,,0,16.5,,ON,,1998-06-19 00:00:00,OAKVILLE GERARD,3,,6,19,,1998,,,0,,,6155PD4,0,21,,0,0,25.5,,,,,,,,6155PD4.1998.6.19
-79.69696166666667,43.4280575,,0,17.5,,ON,,1998-06-20 00:00:00,OAKVILLE GERARD,6.5,,6,20,,1998,,,0,,,6155PD4,0,24.5,,0,0,31.5,,,,,,,,6155PD4.1998.6.20
-79.69696166666667,43.4280575,,0,17.5,,ON,,1998-06-21 00:00:00,OAKVILLE GERARD,4.8,,6,21,,1998,,,0,,,6155PD4,0,22.8,,0,0,28,,,,,,,,6155PD4.1998.6.21
-79.69696166666667,43.4280575,,0,19,,ON,,1998-06-22 00:00:00,OAKVILLE GERARD,7,,6,22,,1998,,,0.8,,,6155PD4,0,25,,0,0.8,31,,,,,,,,6155PD4.1998.6.22
-79.69696166666667,43.4280575,,0,19.5,,ON,,1998-06-23 00:00:00,OAKVILLE GERARD,4.5,,6,23,,1998,,,2.8,,,6155PD4,0,22.5,,0,2.8,25.5,,,,,,,,6155PD4.1998.6.23
-79.69696166666667,43.4280575,,0,17,,ON,,1998-06-24 00:00:00,OAKVILLE GERARD,5.5,,6,24,,1998,,,0,,,6155PD4,0,23.5,,0,0,30,,,,,,,,6155PD4.1998.6.24
-79.69696166666667,43.4280575,,0,23,,ON,,1998-06-25 00:00:00,OAKVILLE GERARD,9.8,,6,25,,1998,,,11,,,6155PD4,0,27.8,,0,11,32.5,,,,,,,,6155PD4.1998.6.25
-79.69696166666667,43.4280575,,0,20,,ON,,1998-06-26 00:00:00,OAKVILLE GERARD,7.8,,6,26,,1998,,,0.8,,,6155PD4,0,25.8,,0,0.8,31.5,,,,,,,,6155PD4.1998.6.26
-79.69696166666667,43.4280575,,0,18.5,,ON,,1998-06-27 00:00:00,OAKVILLE GERARD,4.5,,6,27,,1998,,,0,,,6155PD4,0,22.5,,0,0,26.5,,,,,,,,6155PD4.1998.6.27
-79.69696166666667,43.4280575,,0,17.5,,ON,,1998-06-28 00:00:00,OAKVILLE GERARD,4.3,,6,28,,1998,,,0,,,6155PD4,0,22.3,,0,0,27,,,,,,,,6155PD4.1998.6.28
-79.69696166666667,43.4280575,,0,18,,ON,,1998-06-29 00:00:00,OAKVILLE GERARD,7.3,,6,29,,1998,,,23.6,,,6155PD4,0,25.3,,0,23.6,32.5,,,,,,,,6155PD4.1998.6.29
-79.69696166666667,43.4280575,,0,16.5,,ON,,1998-06-30 00:00:00,OAKVILLE GERARD,2.8,,6,30,,1998,,,1,,,6155PD4,0,20.8,,0,1,25,,,,,,,,6155PD4.1998.6.30
-79.69696166666667,43.4280575,,0,15.5,,ON,,1998-07-01 00:00:00,OAKVILLE GERARD,3.3,,7,1,,1998,,,0,,,6155PD4,0,21.3,,0,0,27,,,,,,,,6155PD4.1998.7.1
-79.69696166666667,43.4280575,,0,15,,ON,,1998-07-02 00:00:00,OAKVILLE GERARD,3.8,,7,2,,1998,,,0,,,6155PD4,0,21.8,,0,0,28.5,,,,,,,,6155PD4.1998.7.2
-79.69696166666667,43.4280575,,0,13.5,,ON,,1998-07-03 00:00:00,OAKVILLE GERARD,4.5,,7,3,,1998,,,1,,,6155PD4,0,22.5,,0,1,31.5,,,,,,,,6155PD4.1998.7.3
-79.69696166666667,43.4280575,,0,18.5,,ON,,1998-07-04 00:00:00,OAKVILLE GERARD,1.8,,7,4,,1998,,,11.8,,,6155PD4,0,19.8,,0,11.8,21,,,,,,,,6155PD4.1998.7.4
-79.69696166666667,43.4280575,,0,17.5,,ON,,1998-07-05 00:00:00,OAKVILLE GERARD,3,,7,5,,1998,,,0,,,6155PD4,0,21,,0,0,24.5,,,,,,,,6155PD4.1998.7.5
-79.69696166666667,43.4280575,,0,13.5,,ON,,1998-07-06 00:00:00,OAKVILLE GERARD,0.3,,7,6,,1998,,,5,,,6155PD4,0,18.3,,0,5,23,,,,,,,,6155PD4.1998.7.6
-79.69696166666667,43.4280575,,0,16.5,,ON,,1998-07-07 00:00:00,OAKVILLE GERARD,0.5,,7,7,,1998,,,4.8,,,6155PD4,0,18.5,,0,4.8,20.5,,,,,,,,6155PD4.1998.7.7
-79.69696166666667,43.4280575,,0,18.5,,ON,,1998-07-08 00:00:00,OAKVILLE GERARD,3.3,,7,8,,1998,,,14.3,,,6155PD4,0,21.3,,0,14.3,24,,,,,,,,6155PD4.1998.7.8
-79.69696166666667,43.4280575,,0,16,,ON,,1998-07-09 00:00:00,OAKVILLE GERARD,5.3,,7,9,,1998,,,0,,,6155PD4,0,23.3,,0,0,30.5,,,,,,,,6155PD4.1998.7.9
-79.69696166666667,43.4280575,,0,14.5,,ON,,1998-07-10 00:00:00,OAKVILLE GERARD,2,,7,10,,1998,,,0,,,6155PD4,0,20,,0,0,25.5,,,,,,,,6155PD4.1998.7.10
-79.69696166666667,43.4280575,,0,14,,ON,,1998-07-11 00:00:00,OAKVILLE GERARD,2.5,,7,11,,1998,,,0,,,6155PD4,0,20.5,,0,0,27,,,,,,,,6155PD4.1998.7.11
-79.69696166666667,43.4280575,,0,11.5,,ON,,1998-07-12 00:00:00,OAKVILLE GERARD,1,,7,12,,1998,,,0,,,6155PD4,0,19,,0,0,26.5,,,,,,,,6155PD4.1998.7.12
-79.69696166666667,43.4280575,,,17,,ON,M,1998-07-13 00:00:00,OAKVILLE GERARD,,,7,13,,1998,M,,0,,,6155PD4,0,,M,0,0,,,M,,,,,,6155PD4.1998.7.13
-79.69696166666667,43.4280575,,,,,ON,M,1998-07-14 00:00:00,OAKVILLE GERARD,,M,7,14,,1998,M,,0,,,6155PD4,0,,M,0,0,,,M,,,,,,6155PD4.1998.7.14
-79.69696166666667,43.4280575,,,,,ON,M,1998-07-15 00:00:00,OAKVILLE GERARD,,M,7,15,,1998,,,0,,,6155PD4,0,,M,0,0,35,,M,,,,,,6155PD4.1998.7.15
-79.69696166666667,43.4280575,,,,,ON,M,1998-07-16 00:00:00,OAKVILLE GERARD,,M,7,16,,1998,M,,2,,,6155PD4,0,,M,0,2,,,M,,,,,,6155PD4.1998.7.16
-79.69696166666667,43.4280575,,,,,ON,M,1998-07-17 00:00:00,OAKVILLE GERARD,,M,7,17,,1998,M,,0,,,6155PD4,0,,M,0,0,,,M,,,,,,6155PD4.1998.7.17
-79.69696166666667,43.4280575,,0,14.5,,ON,E,1998-07-18 00:00:00,OAKVILLE GERARD,3.3,,7,18,,1998,E,,0,,,6155PD4,0,21.3,E,0,0,28,,E,,,,,,6155PD4.1998.7.18
-79.69696166666667,43.4280575,,0,13.5,,ON,,1998-07-19 00:00:00,OAKVILLE GERARD,2.3,,7,19,,1998,,,0.8,,,6155PD4,0,20.3,,0,0.8,27,,,,,,,,6155PD4.1998.7.19
-79.69696166666667,43.4280575,,0,19.5,,ON,,1998-07-20 00:00:00,OAKVILLE GERARD,8,,7,20,,1998,,,0,,,6155PD4,0,26,,0,0,32.5,,,,,,,,6155PD4.1998.7.20
-79.69696166666667,43.4280575,,0,19.5,,ON,,1998-07-21 00:00:00,OAKVILLE GERARD,7.8,,7,21,,1998,,,0,,,6155PD4,0,25.8,,0,0,32,,,,,,,,6155PD4.1998.7.21
-79.69696166666667,43.4280575,,0,22,,ON,,1998-07-22 00:00:00,OAKVILLE GERARD,8.3,,7,22,,1998,,,0.2,,,6155PD4,0,26.3,,0,0.2,30.5,,,,,,,,6155PD4.1998.7.22
-79.69696166666667,43.4280575,,0,20,,ON,,1998-07-23 00:00:00,OAKVILLE GERARD,7.3,,7,23,,1998,,,0,,,6155PD4,0,25.3,,0,0,30.5,,,,,,,,6155PD4.1998.7.23
-79.69696166666667,43.4280575,,0,15.5,,ON,,1998-07-24 00:00:00,OAKVILLE GERARD,3,,7,24,,1998,,,0,,,6155PD4,0,21,,0,0,26.5,,,,,,,,6155PD4.1998.7.24
-79.69696166666667,43.4280575,,0,13,,ON,,1998-07-25 00:00:00,OAKVILLE GERARD,0.5,,7,25,,1998,,,0,,,6155PD4,0,18.5,,0,0,24,,,,,,,,6155PD4.1998.7.25
-79.69696166666667,43.4280575,,0,14,,ON,,1998-07-26 00:00:00,OAKVILLE GERARD,1.8,,7,26,,1998,,,0,,,6155PD4,0,19.8,,0,0,25.5,,,,,,,,6155PD4.1998.7.26
-79.69696166666667,43.4280575,,0,14.5,,ON,,1998-07-27 00:00:00,OAKVILLE GERARD,4,,7,27,,1998,,,0.5,,,6155PD4,0,22,,0,0.5,29.5,,,,,,,,6155PD4.1998.7.27
-79.69696166666667,43.4280575,,0,15.5,,ON,,1998-07-28 00:00:00,OAKVILLE GERARD,5.5,,7,28,,1998,,,0,,,6155PD4,0,23.5,,0,0,31.5,,,,,,,,6155PD4.1998.7.28
-79.69696166666667,43.4280575,,0,19.5,,ON,,1998-07-29 00:00:00,OAKVILLE GERARD,6.5,,7,29,,1998,,,0,,,6155PD4,0,24.5,,0,0,29.5,,,,,,,,6155PD4.1998.7.29
-79.69696166666667,43.4280575,,0,16.5,,ON,,1998-07-30 00:00:00,OAKVILLE GERARD,2.3,,7,30,,1998,,,0.4,,,6155PD4,0,20.3,,0,0.4,24,,,,,,,,6155PD4.1998.7.30
-79.69696166666667,43.4280575,,0,13.5,,ON,,1998-07-31 00:00:00,OAKVILLE GERARD,0.5,,7,31,,1998,,,0,,,6155PD4,0,18.5,,0,0,23.5,,,,,,,,6155PD4.1998.7.31
-79.69696166666667,43.4280575,,0,11.5,,ON,,1998-08-01 00:00:00,OAKVILLE GERARD,0.8,,8,1,,1998,,,0,,,6155PD4,0,18.8,,0,0,26,,,,,,,,6155PD4.1998.8.1
-79.69696166666667,43.4280575,,0,12.5,,ON,,1998-08-02 00:00:00,OAKVILLE GERARD,2.3,,8,2,,1998,,,0,,,6155PD4,0,20.3,,0,0,28,,,,,,,,6155PD4.1998.8.2
-79.69696166666667,43.4280575,,0,15.5,,ON,,1998-08-03 00:00:00,OAKVILLE GERARD,3.8,,8,3,,1998,,,0,,,6155PD4,0,21.8,,0,0,28,,,,,,,,6155PD4.1998.8.3
-79.69696166666667,43.4280575,,0,17,,ON,,1998-08-04 00:00:00,OAKVILLE GERARD,4.8,,8,4,T,1998,,,0,,,6155PD4,0,22.8,,0,0,28.5,,,,,,T,,6155PD4.1998.8.4
-79.69696166666667,43.4280575,,0,20.5,,ON,,1998-08-05 00:00:00,OAKVILLE GERARD,4.8,,8,5,,1998,,,3,,,6155PD4,0,22.8,,0,3,25,,,,,,,,6155PD4.1998.8.5
-79.69696166666667,43.4280575,,0,20.5,,ON,,1998-08-06 00:00:00,OAKVILLE GERARD,4.3,,8,6,,1998,,,2.3,,,6155PD4,0,22.3,,0,2.3,24,,,,,,,,6155PD4.1998.8.6
-79.69696166666667,43.4280575,,0,20.5,,ON,,1998-08-07 00:00:00,OAKVILLE GERARD,5,,8,7,,1998,,,0.2,,,6155PD4,0,23,,0,0.2,25.5,,,,,,,,6155PD4.1998.8.7
-79.69696166666667,43.4280575,,0,19,,ON,,1998-08-08 00:00:00,OAKVILLE GERARD,4.8,,8,8,,1998,,,0,,,6155PD4,0,22.8,,0,0,26.5,,,,,,,,6155PD4.1998.8.8
-79.69696166666667,43.4280575,,0,19.5,,ON,,1998-08-09 00:00:00,OAKVILLE GERARD,7.5,,8,9,,1998,,,0,,,6155PD4,0,25.5,,0,0,31.5,,,,,,,,6155PD4.1998.8.9
-79.69696166666667,43.4280575,,0,22,,ON,,1998-08-10 00:00:00,OAKVILLE GERARD,7.5,,8,10,,1998,,,0.2,,,6155PD4,0,25.5,,0,0.2,29,,,,,,,,6155PD4.1998.8.10
-79.69696166666667,43.4280575,,0,17.5,,ON,,1998-08-11 00:00:00,OAKVILLE GERARD,5.3,,8,11,,1998,,,0,,,6155PD4,0,23.3,,0,0,29,,,,,,,,6155PD4.1998.8.11
-79.69696166666667,43.4280575,,0,15.5,,ON,,1998-08-12 00:00:00,OAKVILLE GERARD,2.3,,8,12,,1998,,,0,,,6155PD4,0,20.3,,0,0,25,,,,,,,,6155PD4.1998.8.12
-79.69696166666667,43.4280575,,0,12.5,,ON,,1998-08-13 00:00:00,OAKVILLE GERARD,1.3,,8,13,,1998,,,0,,,6155PD4,0,19.3,,0,0,26,,,,,,,,6155PD4.1998.8.13
-79.69696166666667,43.4280575,,0,19.5,,ON,,1998-08-14 00:00:00,OAKVILLE GERARD,4.8,,8,14,,1998,,,0,,,6155PD4,0,22.8,,0,0,26,,,,,,,,6155PD4.1998.8.14
-79.69696166666667,43.4280575,,0,18.5,,ON,,1998-08-15 00:00:00,OAKVILLE GERARD,6.5,,8,15,,1998,,,2.6,,,6155PD4,0,24.5,,0,2.6,30.5,,,,,,,,6155PD4.1998.8.15
-79.69696166666667,43.4280575,,0,16.5,,ON,,1998-08-16 00:00:00,OAKVILLE GERARD,3,,8,16,,1998,,,0,,,6155PD4,0,21,,0,0,25.5,,,,,,,,6155PD4.1998.8.16
-79.69696166666667,43.4280575,,0,17,,ON,,1998-08-17 00:00:00,OAKVILLE GERARD,7,,8,17,,1998,,,0.8,,,6155PD4,0,25,,0,0.8,33,,,,,,,,6155PD4.1998.8.17
-79.69696166666667,43.4280575,,0,17,,ON,,1998-08-18 00:00:00,OAKVILLE GERARD,2,,8,18,,1998,,,0,,,6155PD4,0,20,,0,0,23,,,,,,,,6155PD4.1998.8.18
-79.69696166666667,43.4280575,,1.7,10.5,,ON,,1998-08-19 00:00:00,OAKVILLE GERARD,0,,8,19,,1998,,,0,,,6155PD4,0,16.3,,0,0,22,,,,,,,,6155PD4.1998.8.19
-79.69696166666667,43.4280575,,0,10.5,,ON,,1998-08-20 00:00:00,OAKVILLE GERARD,1.3,,8,20,,1998,,,0,,,6155PD4,0,19.3,,0,0,28,,,,,,,,6155PD4.1998.8.20
-79.69696166666667,43.4280575,,0,17.5,,ON,,1998-08-21 00:00:00,OAKVILLE GERARD,4,,8,21,,1998,,,0,,,6155PD4,0,22,,0,0,26.5,,,,,,,,6155PD4.1998.8.21
-79.69696166666667,43.4280575,,0,21,,ON,,1998-08-22 00:00:00,OAKVILLE GERARD,6.3,,8,22,,1998,,,0,,,6155PD4,0,24.3,,0,0,27.5,,,,,,,,6155PD4.1998.8.22
-79.69696166666667,43.4280575,,0,19,,ON,,1998-08-23 00:00:00,OAKVILLE GERARD,7.3,,8,23,,1998,,,3.8,,,6155PD4,0,25.3,,0,3.8,31.5,,,,,,,,6155PD4.1998.8.23
-79.69696166666667,43.4280575,,0,22.5,,ON,,1998-08-24 00:00:00,OAKVILLE GERARD,10.5,,8,24,,1998,,,2.2,,,6155PD4,0,28.5,,0,2.2,34.5,,,,,,,,6155PD4.1998.8.24
-79.69696166666667,43.4280575,,0,19.5,,ON,,1998-08-25 00:00:00,OAKVILLE GERARD,7,,8,25,,1998,,,0,,,6155PD4,0,25,,0,0,30.5,,,,,,,,6155PD4.1998.8.25
-79.69696166666667,43.4280575,,0,17.5,,ON,,1998-08-26 00:00:00,OAKVILLE GERARD,4.8,,8,26,,1998,,,0,,,6155PD4,0,22.8,,0,0,28,,,,,,,,6155PD4.1998.8.26
-79.69696166666667,43.4280575,,0,13,,ON,,1998-08-27 00:00:00,OAKVILLE GERARD,2.3,,8,27,,1998,,,0,,,6155PD4,0,20.3,,0,0,27.5,,,,,,,,6155PD4.1998.8.27
-79.69696166666667,43.4280575,,0,15,,ON,,1998-08-28 00:00:00,OAKVILLE GERARD,3.3,,8,28,T,1998,,,0,,,6155PD4,0,21.3,,0,0,27.5,,,,,,T,,6155PD4.1998.8.28
-79.69696166666667,43.4280575,,0,19.5,,ON,,1998-08-29 00:00:00,OAKVILLE GERARD,7,,8,29,,1998,,,0,,,6155PD4,0,25,,0,0,30.5,,,,,,,,6155PD4.1998.8.29
-79.69696166666667,43.4280575,,0,13.5,,ON,,1998-08-30 00:00:00,OAKVILLE GERARD,2.5,,8,30,,1998,,,0,,,6155PD4,0,20.5,,0,0,27.5,,,,,,,,6155PD4.1998.8.30
-79.69696166666667,43.4280575,,0,13,,ON,,1998-08-31 00:00:00,OAKVILLE GERARD,2.3,,8,31,,1998,,,0,,,6155PD4,0,20.3,,0,0,27.5,,,,,,,,6155PD4.1998.8.31
-79.69696166666667,43.4280575,,0.2,11.5,,ON,,1998-09-01 00:00:00,OAKVILLE GERARD,0,,9,1,,1998,,,0.4,,,6155PD4,0,17.8,,0,0.4,24,,,,,,,,6155PD4.1998.9.1
-79.69696166666667,43.4280575,,0,16,,ON,,1998-09-02 00:00:00,OAKVILLE GERARD,3.3,,9,2,,1998,,,0,,,6155PD4,0,21.3,,0,0,26.5,,,,,,,,6155PD4.1998.9.2
-79.69696166666667,43.4280575,,0,13.5,,ON,,1998-09-03 00:00:00,OAKVILLE GERARD,1.5,,9,3,,1998,,,0,,,6155PD4,0,19.5,,0,0,25.5,,,,,,,,6155PD4.1998.9.3
-79.69696166666667,43.4280575,,0,13.5,,ON,,1998-09-04 00:00:00,OAKVILLE GERARD,1.5,,9,4,,1998,,,0,,,6155PD4,0,19.5,,0,0,25.5,,,,,,,,6155PD4.1998.9.4
-79.69696166666667,43.4280575,,0,10.5,,ON,,1998-09-05 00:00:00,OAKVILLE GERARD,2.5,,9,5,,1998,,,0,,,6155PD4,0,20.5,,0,0,30.5,,,,,,,,6155PD4.1998.9.5
-79.69696166666667,43.4280575,,0,18.5,,ON,,1998-09-06 00:00:00,OAKVILLE GERARD,8.8,,9,6,,1998,,,4,,,6155PD4,0,26.8,,0,4,35,,,,,,,,6155PD4.1998.9.6
-79.69696166666667,43.4280575,,0,16,,ON,,1998-09-07 00:00:00,OAKVILLE GERARD,3.3,,9,7,,1998,,,0,,,6155PD4,0,21.3,,0,0,26.5,,,,,,,,6155PD4.1998.9.7
-79.69696166666667,43.4280575,,1.7,11,,ON,,1998-09-08 00:00:00,OAKVILLE GERARD,0,,9,8,,1998,,,1,,,6155PD4,0,16.3,,0,1,21.5,,,,,,,,6155PD4.1998.9.8
-79.69696166666667,43.4280575,,2.5,9.5,,ON,,1998-09-09 00:00:00,OAKVILLE GERARD,0,,9,9,,1998,,,0,,,6155PD4,0,15.5,,0,0,21.5,,,,,,,,6155PD4.1998.9.9
-79.69696166666667,43.4280575,,1,8,,ON,,1998-09-10 00:00:00,OAKVILLE GERARD,0,,9,10,,1998,,,0,,,6155PD4,0,17,,0,0,26,,,,,,,,6155PD4.1998.9.10
-79.69696166666667,43.4280575,,0,12,,ON,,1998-09-11 00:00:00,OAKVILLE GERARD,4,,9,11,,1998,,,0,,,6155PD4,0,22,,0,0,32,,,,,,,,6155PD4.1998.9.11
-79.69696166666667,43.4280575,,0,17,,ON,,1998-09-12 00:00:00,OAKVILLE GERARD,4,,9,12,,1998,,,0,,,6155PD4,0,22,,0,0,27,,,,,,,,6155PD4.1998.9.12
-79.69696166666667,43.4280575,,0,14,,ON,,1998-09-13 00:00:00,OAKVILLE GERARD,0.3,,9,13,,1998,,,0,,,6155PD4,0,18.3,,0,0,22.5,,,,,,,,6155PD4.1998.9.13
-79.69696166666667,43.4280575,,0,16,,ON,,1998-09-14 00:00:00,OAKVILLE GERARD,1.5,,9,14,,1998,,,0.8,,,6155PD4,0,19.5,,0,0.8,23,,,,,,,,6155PD4.1998.9.14
-79.69696166666667,43.4280575,,0,18.5,,ON,,1998-09-15 00:00:00,OAKVILLE GERARD,5.5,,9,15,,1998,,,2.6,,,6155PD4,0,23.5,,0,2.6,28.5,,,,,,,,6155PD4.1998.9.15
-79.69696166666667,43.4280575,,0,16.5,,ON,,1998-09-16 00:00:00,OAKVILLE GERARD,0.5,,9,16,,1998,,,0,,,6155PD4,0,18.5,,0,0,20.5,,,,,,,,6155PD4.1998.9.16
-79.69696166666667,43.4280575,,1.7,9,,ON,,1998-09-17 00:00:00,OAKVILLE GERARD,0,,9,17,,1998,,,0,,,6155PD4,0,16.3,,0,0,23.5,,,,,,,,6155PD4.1998.9.17
-79.69696166666667,43.4280575,,0,12,,ON,,1998-09-18 00:00:00,OAKVILLE GERARD,0.3,,9,18,,1998,,,0,,,6155PD4,0,18.3,,0,0,24.5,,,,,,,,6155PD4.1998.9.18
-79.69696166666667,43.4280575,,0,13,,ON,,1998-09-19 00:00:00,OAKVILLE GERARD,1.8,,9,19,,1998,,,0,,,6155PD4,0,19.8,,0,0,26.5,,,,,,,,6155PD4.1998.9.19
-79.69696166666667,43.4280575,,0,14.5,,ON,,1998-09-20 00:00:00,OAKVILLE GERARD,3.3,,9,20,,1998,,,0,,,6155PD4,0,21.3,,0,0,28,,,,,,,,6155PD4.1998.9.20
-79.69696166666667,43.4280575,,0,20.5,,ON,,1998-09-21 00:00:00,OAKVILLE GERARD,7.5,,9,21,,1998,,,0.2,,,6155PD4,0,25.5,,0,0.2,30.5,,,,,,,,6155PD4.1998.9.21
-79.69696166666667,43.4280575,,1.2,13.5,,ON,,1998-09-22 00:00:00,OAKVILLE GERARD,0,,9,22,,1998,,,0,,,6155PD4,0,16.8,,0,0,20,,,,,,,,6155PD4.1998.9.22
-79.69696166666667,43.4280575,,6.7,5,,ON,,1998-09-23 00:00:00,OAKVILLE GERARD,0,,9,23,,1998,,,0,,,6155PD4,0,11.3,,0,0,17.5,,,,,,,,6155PD4.1998.9.23
-79.69696166666667,43.4280575,,5,5,,ON,,1998-09-24 00:00:00,OAKVILLE GERARD,0,,9,24,,1998,,,0,,,6155PD4,0,13,,0,0,21,,,,,,,,6155PD4.1998.9.24
-79.69696166666667,43.4280575,,0,14,,ON,,1998-09-25 00:00:00,OAKVILLE GERARD,2,,9,25,T,1998,,,0,,,6155PD4,0,20,,0,0,26,,,,,,T,,6155PD4.1998.9.25
-79.69696166666667,43.4280575,,0,15,,ON,,1998-09-26 00:00:00,OAKVILLE GERARD,4.5,,9,26,,1998,,,5.8,,,6155PD4,0,22.5,,0,5.8,30,,,,,,,,6155PD4.1998.9.26
-79.69696166666667,43.4280575,,0,19.5,,ON,,1998-09-27 00:00:00,OAKVILLE GERARD,5.8,,9,27,,1998,,,0,,,6155PD4,0,23.8,,0,0,28,,,,,,,,6155PD4.1998.9.27
-79.69696166666667,43.4280575,,1.5,11,,ON,,1998-09-28 00:00:00,OAKVILLE GERARD,0,,9,28,,1998,,,0,,,6155PD4,0,16.5,,0,0,22,,,,,,,,6155PD4.1998.9.28
-79.69696166666667,43.4280575,,3.2,5.5,,ON,,1998-09-29 00:00:00,OAKVILLE GERARD,0,,9,29,,1998,,,0,,,6155PD4,0,14.8,,0,0,24,,,,,,,,6155PD4.1998.9.29
-79.69696166666667,43.4280575,,0,15.5,,ON,,1998-09-30 00:00:00,OAKVILLE GERARD,1.3,,9,30,,1998,,,6.6,,,6155PD4,0,19.3,,0,6.6,23,,,,,,,,6155PD4.1998.9.30
-79.69696166666667,43.4280575,,5.2,9,,ON,,1998-10-01 00:00:00,OAKVILLE GERARD,0,,10,1,,1998,,,0,,,6155PD4,0,12.8,,0,0,16.5,,,,,,,,6155PD4.1998.10.1
-79.69696166666667,43.4280575,,7.2,5.5,,ON,,1998-10-02 00:00:00,OAKVILLE GERARD,0,,10,2,,1998,,,0,,,6155PD4,0,10.8,,0,0,16,,,,,,,,6155PD4.1998.10.2
-79.69696166666667,43.4280575,,9.2,4.5,,ON,,1998-10-03 00:00:00,OAKVILLE GERARD,0,,10,3,,1998,,,0,,,6155PD4,0,8.8,,0,0,13,,,,,,,,6155PD4.1998.10.3
-79.69696166666667,43.4280575,,7.7,4,,ON,,1998-10-04 00:00:00,OAKVILLE GERARD,0,,10,4,,1998,,,0,,,6155PD4,0,10.3,,0,0,16.5,,,,,,,,6155PD4.1998.10.4
-79.69696166666667,43.4280575,,7,4.5,,ON,,1998-10-05 00:00:00,OAKVILLE GERARD,0,,10,5,,1998,,,0,,,6155PD4,0,11,,0,0,17.5,,,,,,,,6155PD4.1998.10.5
-79.69696166666667,43.4280575,,2.5,12,,ON,,1998-10-06 00:00:00,OAKVILLE GERARD,0,,10,6,,1998,,,0.2,,,6155PD4,0,15.5,,0,0.2,19,,,,,,,,6155PD4.1998.10.6
-79.69696166666667,43.4280575,,1.7,12,,ON,,1998-10-07 00:00:00,OAKVILLE GERARD,0,,10,7,,1998,,,10.4,,,6155PD4,0,16.3,,0,10.4,20.5,,,,,,,,6155PD4.1998.10.7
-79.69696166666667,43.4280575,,2.7,12,,ON,,1998-10-08 00:00:00,OAKVILLE GERARD,0,,10,8,,1998,,,0,,,6155PD4,0,15.3,,0,0,18.5,,,,,,,,6155PD4.1998.10.8
-79.69696166666667,43.4280575,,7,6.5,,ON,,1998-10-09 00:00:00,OAKVILLE GERARD,0,,10,9,,1998,,,0,,,6155PD4,0,11,,0,0,15.5,,,,,,,,6155PD4.1998.10.9
-79.69696166666667,43.4280575,,5.2,6.5,,ON,,1998-10-10 00:00:00,OAKVILLE GERARD,0,,10,10,,1998,,,0,,,6155PD4,0,12.8,,0,0,19,,,,,,,,6155PD4.1998.10.10
